id,latitude_after,longitude_after,status_group,latitude_before,longitude_before,latitude_diff,longitude_diff
16582,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
65224,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
34740,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
41406,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
53161,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
57783,-2.92305021,34.14372834,functional needs repair,-2e-08,,-2.92305019,
33480,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
46050,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
56599,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
49879,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
10447,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
6548,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
18496,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
22871,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
55295,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
16080,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
49024,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
43515,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
11462,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
51182,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
69289,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
56376,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
40703,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
61907,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
66076,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
23106,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
68781,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
6284,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
2644,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
16642,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
14220,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
17811,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
50152,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
11029,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
4717,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
44704,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
8342,-2.71257284,33.65878023,functional needs repair,-2e-08,,-2.71257282,
45376,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
25844,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
23185,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
41132,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
36587,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
36343,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
60973,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
72078,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
61824,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
56488,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
15223,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
35281,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
70531,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
26163,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
72816,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
33056,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
35292,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
33072,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
36460,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
32870,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
39313,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
71947,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
51319,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
46316,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
45398,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
29545,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
14851,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
26373,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
53763,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
5841,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
58939,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
64405,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
10250,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
55502,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
23253,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
17712,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
55791,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
43293,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
50680,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
14493,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
60571,-5.88309917,33.00859108,non functional,-2e-08,,-5.8830991500000005,
39970,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
8087,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
18436,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
51357,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
47518,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
7435,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
28415,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
45595,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
10473,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
7561,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
50515,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
10298,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
32789,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
9535,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
24238,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
30088,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
44396,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
6149,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
64787,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
42802,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
47873,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
16376,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
72949,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
68147,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
15395,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
42714,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
11723,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
46967,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
29644,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
41223,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
27134,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
42631,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
22427,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
28786,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
21707,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
73985,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
49154,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
30295,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
52521,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
21109,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
71285,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
64372,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
18726,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
40647,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
30762,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
63963,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
59063,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
16366,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
42444,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
30208,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
3845,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
59142,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
41779,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
60495,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
67200,-2.889175355,34.09756337,non functional,-2e-08,,-2.889175335,
56137,-2.96839501,34.29685655,functional needs repair,-2e-08,,-2.96839499,
15122,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
23555,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
1236,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
4307,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
17607,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
69552,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
22570,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
30293,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
9181,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
64875,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
22901,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
68350,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
16740,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
21640,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
32978,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61798,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
38213,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
54437,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
38981,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
64220,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
1323,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
43203,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
16323,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
48754,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
49152,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
49471,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
19145,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
60219,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
9449,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
23975,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
21036,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
34584,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
8594,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
14489,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
26432,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
16804,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
72522,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
18806,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
10802,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
9542,-2.92305021,34.14372834,functional,-2e-08,,-2.92305019,
43996,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
32139,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
49599,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
13146,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
12442,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
55954,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
69553,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
45238,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
24768,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
31143,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
63032,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
65333,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
59340,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
12684,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
2216,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
54224,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
24436,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
42520,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
11222,-2.58923342,33.36069447,functional needs repair,-2e-08,,-2.5892334,
68365,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
70154,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
14729,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
33857,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
50874,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
26944,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
9422,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
12139,-2.96839501,34.29685655,functional needs repair,-2e-08,,-2.96839499,
26328,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
18285,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
1943,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
10624,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
2341,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
5417,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
59460,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
44546,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
67197,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
48354,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
65343,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
50277,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
64203,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
18350,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
66250,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
8322,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
50591,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
65012,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
14755,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
35669,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
34388,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
25283,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
22469,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
51054,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
18539,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
30736,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
41925,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
6886,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
58261,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
30012,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
32781,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
43789,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
5131,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
60325,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
49212,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
5007,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
31879,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
24447,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
1318,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
13015,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
54372,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
59054,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
47025,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
24278,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
35811,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
26008,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
43176,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
4829,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
10318,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
40517,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
32557,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
27099,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
50423,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
57567,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
13132,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
47620,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
48010,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
45762,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
62069,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
18831,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
28885,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
51788,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
25822,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
37068,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
53319,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
38594,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
4552,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
70935,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
50391,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54378,-2.92305021,34.14372834,functional needs repair,-2e-08,,-2.92305019,
12873,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
63097,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
71397,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
64909,-7.80773235,36.89802478,functional needs repair,-2e-08,,-7.80773233,
13407,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
7521,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
72575,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
72725,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
61426,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
27004,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
47246,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
46066,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
46153,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
1746,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
53607,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
18677,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
58208,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
2682,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
54819,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
73361,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
25830,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
43256,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
41883,-2.889175355,34.09756337,non functional,-2e-08,,-2.889175335,
20447,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
28633,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61256,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
41667,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
25661,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
29602,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
70990,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
40846,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54488,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
47841,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
194,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
27545,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
43763,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
21950,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
33467,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
44062,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
49654,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
47382,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
29621,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
52806,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
72586,-2.92305021,34.14372834,functional,-2e-08,,-2.92305019,
4946,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
20619,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
40831,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
63526,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
18191,-2.96839501,34.29685655,functional needs repair,-2e-08,,-2.96839499,
40090,-2.889175355,34.09756337,non functional,-2e-08,,-2.889175335,
38533,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
1861,-2.58923342,33.36069447,functional needs repair,-2e-08,,-2.5892334,
26027,-7.80773235,36.89802478,functional,-2e-08,,-7.80773233,
25495,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
13387,-2.96839501,34.29685655,functional needs repair,-2e-08,,-2.96839499,
71095,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
69946,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
63100,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
31070,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
48577,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
44929,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
57092,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
68526,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
2597,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
54277,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
45965,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
51695,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
62400,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
62814,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
37249,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
26486,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
35853,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
17123,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
24846,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
45637,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
12129,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
68679,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
17843,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
9687,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
65549,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
37320,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
29147,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
64613,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
8884,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
39344,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
47642,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
5950,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
47424,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
34077,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
52315,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
30936,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
35501,-7.80773235,36.89802478,functional needs repair,-2e-08,,-7.80773233,
32786,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
46945,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
2186,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
